date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:33:09	60522/60522	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202024%2009:27:29%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/06/Picture-1-1.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/06/Picture-1-1.jpg	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=3)
17:33:09	220959/220959	---M-Z	200	added ('OK')	text/html	etag:%221790-1744994353;gz%22	https://nhstayside.foundation/2024/06/24/shakti-womens-aid/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/06/24/shakti-womens-aid/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=3)
17:33:10	224495/224495	---M-Z	200	added ('OK')	text/html	etag:%221792-1744994356;gz%22	https://nhstayside.foundation/2024/06/24/art-angel-walk-talk-and-create/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/06/24/art-angel-walk-talk-and-create/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=3)
17:33:10	130408/130408	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2013:56:05%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/06/lochee-hub.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/06/lochee-hub.jpg	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=3)
17:33:11	24667/24667	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202024%2010:06:26%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/06/Picture-8.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/06/Picture-8.jpg	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=3)
17:33:11	213036/213036	---M-Z	200	added ('OK')	text/html	etag:%221793-1744994357;gz%22	https://nhstayside.foundation/2024/06/24/dvva-lochee-and-whitfield-community-hubs/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/06/24/dvva-lochee-and-whitfield-community-hubs/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=3)
17:33:12	219222/219222	---M-Z	200	added ('OK')	text/html	etag:%221791-1744994354;gz%22	https://nhstayside.foundation/2024/06/24/adhd-adults-support-group/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/06/24/adhd-adults-support-group/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=3)
17:33:13	151246/151246	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20May%202024%2011:13:51%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/05/Our-Dragons-1024x683.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/05/Our-Dragons-1024x683.jpg	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=3)
17:33:13	214825/214825	---M-Z	200	added ('OK')	text/html	etag:%221794-1744994359;gz%22	https://nhstayside.foundation/2024/05/28/dragons-den-event/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/05/28/dragons-den-event/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=3)
17:33:13	78212/78212	---M--	200	added ('OK')	image/webp	date:Tue,%2009%20Apr%202024%2013:33:44%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/04/participants-at-our-family-fun-group-scaled-2-e1712669623578-1024x616.webp	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/04/participants-at-our-family-fun-group-scaled-2-e1712669623578-1024x616.webp	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:14	221193/221193	---M-Z	200	added ('OK')	text/html	etag:%221795-1744994361;gz%22	https://nhstayside.foundation/2024/04/08/get-out-get-active-goga-tayside/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/04/08/get-out-get-active-goga-tayside/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:15	175550/175550	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2014:51:30%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS5-1024x614.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS5-1024x614.jpg	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:15	218236/218236	---M-Z	200	added ('OK')	text/html	etag:%221799-1744994367;gz%22	https://nhstayside.foundation/2024/01/18/ninewells-community-garden/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/01/18/ninewells-community-garden/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:16	154518/154518	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2014:51:30%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS04-1024x614.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS04-1024x614.jpg	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:16	219239/219239	---M-Z	200	added ('OK')	text/html	etag:%221786-1744994346;gz%22	https://nhstayside.foundation/2024/01/18/elder-voice/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/01/18/elder-voice/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:17	118988/118988	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2014:51:30%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS3-1024x614.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS3-1024x614.jpg	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:17	217932/217932	---M-Z	200	added ('OK')	text/html	etag:%221798-1744994366;gz%22	https://nhstayside.foundation/2024/01/18/ward-30-information-app/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/01/18/ward-30-information-app/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:17	124328/124328	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2014:51:30%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS2-1024x614.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS2-1024x614.jpg	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:18	220057/220057	---M-Z	200	added ('OK')	text/html	etag:%221797-1744994364;gz%22	https://nhstayside.foundation/2024/01/17/capability-scotland-our-inclusive-community/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/01/17/capability-scotland-our-inclusive-community/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:18	94813/94813	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2014:51:30%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS1-2-1024x614.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Case-StudyPics-Master-CS1-2-1024x614.jpg	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:19	228394/228394	---M-Z	200	added ('OK')	text/html	etag:%221796-1744994362;gz%22	https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/index.html	(from https://nhstayside.foundation/our-projects/?ekit-blog-posts-paged=4)
17:33:19	8901/8901	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:33:19%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/3468	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/3468.json	(from https://nhstayside.foundation/2025/02/19/feeding-bellies-not-bins-with-signpost-international/)
17:33:20	2443/2443	---M-Z	200	added ('OK')	application/json	etag:%222576-1745166800;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F19%2Ffeeding-bellies-not-bins-with-signpost-international%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed18f9.json	(from https://nhstayside.foundation/2025/02/19/feeding-bellies-not-bins-with-signpost-international/)
17:33:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:33:21%20GMT	https://nhstayside.foundation/?p=3468	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index01d8.html	(from https://nhstayside.foundation/2025/02/19/feeding-bellies-not-bins-with-signpost-international/)
17:33:21	2621/2621	---M--	200	added ('OK')	text/xml	etag:%222577-1745166801;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F19%2Ffeeding-bellies-not-bins-with-signpost-international%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedeab1	(from https://nhstayside.foundation/2025/02/19/feeding-bellies-not-bins-with-signpost-international/)
17:33:22	193904/193904	---M-Z	200	added ('OK')	text/html	etag:%221770-1744994319;gz%22	https://nhstayside.foundation/2025/02/07/neutral-baby-gift-set/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2025/02/07/neutral-baby-gift-set/index.html	(from https://nhstayside.foundation/2025/02/19/feeding-bellies-not-bins-with-signpost-international/)
17:33:22	6590/6590	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:33:22%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/3343	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/3343.json	(from https://nhstayside.foundation/2025/01/28/nhs-tayside-charitable-foundation-supports-kanzen-for-life-with-25000-funding-boost/)
17:33:23	2646/2646	---M-Z	200	added ('OK')	application/json	etag:%222578-1745166803;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F01%2F28%2Fnhs-tayside-charitable-foundation-supports-kanzen-for-life-with-25000-funding-boost%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed5daf.json	(from https://nhstayside.foundation/2025/01/28/nhs-tayside-charitable-foundation-supports-kanzen-for-life-with-25000-funding-boost/)
17:33:24	2824/2824	---M--	200	added ('OK')	text/xml	etag:%222579-1745166804;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F01%2F28%2Fnhs-tayside-charitable-foundation-supports-kanzen-for-life-with-25000-funding-boost%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedd043	(from https://nhstayside.foundation/2025/01/28/nhs-tayside-charitable-foundation-supports-kanzen-for-life-with-25000-funding-boost/)
17:33:25	193760/193760	---M-Z	200	added ('OK')	text/html	etag:%221771-1744994321;gz%22	https://nhstayside.foundation/2025/02/07/baby-boy-gift-set/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2025/02/07/baby-boy-gift-set/index.html	(from https://nhstayside.foundation/2025/01/28/nhs-tayside-charitable-foundation-supports-kanzen-for-life-with-25000-funding-boost/)
17:33:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:33:24%20GMT	https://nhstayside.foundation/?p=3343	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index4601.html	(from https://nhstayside.foundation/2025/01/28/nhs-tayside-charitable-foundation-supports-kanzen-for-life-with-25000-funding-boost/)
17:33:25	7272/7272	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:33:25%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/2762	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/2762.json	(from https://nhstayside.foundation/2025/01/20/the-impact-of-cake-or-dice-and-neon-digital/)
17:33:26	2408/2408	---M-Z	200	added ('OK')	application/json	etag:%222580-1745166806;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F01%2F20%2Fthe-impact-of-cake-or-dice-and-neon-digital%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed5ed8.json	(from https://nhstayside.foundation/2025/01/20/the-impact-of-cake-or-dice-and-neon-digital/)
17:33:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:33:27%20GMT	https://nhstayside.foundation/?p=2762	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index22c9.html	(from https://nhstayside.foundation/2025/01/20/the-impact-of-cake-or-dice-and-neon-digital/)
17:33:27	2586/2586	---M--	200	added ('OK')	text/xml	etag:%222581-1745166807;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F01%2F20%2Fthe-impact-of-cake-or-dice-and-neon-digital%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed23b5	(from https://nhstayside.foundation/2025/01/20/the-impact-of-cake-or-dice-and-neon-digital/)
17:33:29	195343/195343	---M-Z	200	added ('OK')	text/html	etag:%221782-1744994339;gz%22	https://nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/index.html	(from https://nhstayside.foundation/2025/01/20/the-impact-of-cake-or-dice-and-neon-digital/)
17:33:29	352184/352184	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jan%202025%2014:25:30%20GMT	https://nhstayside.foundation/wp-content/uploads/2025/01/20250117_165447-scaled.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2025/01/20250117_165447-scaled.jpg	(from https://nhstayside.foundation/2025/01/20/the-impact-of-cake-or-dice-and-neon-digital/)
17:33:30	8843/8843	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:33:30%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/2725	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/2725.json	(from https://nhstayside.foundation/2024/10/07/new-therapeutic-garden-blooms-at-perth-royal-infirmary/)
17:33:30	2441/2441	---M-Z	200	added ('OK')	application/json	etag:%222582-1745166810;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F10%2F07%2Fnew-therapeutic-garden-blooms-at-perth-royal-infirmary%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed599a.json	(from https://nhstayside.foundation/2024/10/07/new-therapeutic-garden-blooms-at-perth-royal-infirmary/)
17:33:31	141294/141294	---MCZ	200	added ('OK')	text/html	etag:%222583-1745166811;gz%22	https://nhstayside.foundation/category/case-study/page/3/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/category/case-study/page/3/index.html	(from https://nhstayside.foundation/category/case-study/page/2/)
17:33:31	2619/2619	---M--	200	added ('OK')	text/xml	etag:%222584-1745166811;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F10%2F07%2Fnew-therapeutic-garden-blooms-at-perth-royal-infirmary%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed5cd4	(from https://nhstayside.foundation/2024/10/07/new-therapeutic-garden-blooms-at-perth-royal-infirmary/)
17:33:32	195336/195336	---M-Z	200	added ('OK')	text/html	etag:%221777-1744994330;gz%22	https://nhstayside.foundation/2024/11/26/arran-03-discovery-box/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/11/26/arran-03-discovery-box/index.html	(from https://nhstayside.foundation/2024/10/07/new-therapeutic-garden-blooms-at-perth-royal-infirmary/)
17:33:32	56392/56392	---M--	200	added ('OK')	font/ttf	date:Fri,%2017%20Jul%202020%2017:11:03%20GMT	https://nhstayside.foundation/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-includes/fonts/dashicons7d4b.ttf	(from https://nhstayside.foundation/wp-content/litespeed/css/1683c36a602a3d0259849c32582eedfc.css?ver=eedfc)
17:33:34	224340/224340	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.36.0	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.eot	(from https://nhstayside.foundation/wp-content/litespeed/css/6e661d7cbbb79c02673152b7cf8906b7.css?ver=906b7)
17:33:34	99440/99440	---M--	200	added ('OK')	font/woff2	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.36.0	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.woff2	(from https://nhstayside.foundation/wp-content/litespeed/css/6e661d7cbbb79c02673152b7cf8906b7.css?ver=906b7)
17:33:36	122324/122324	---M--	200	added ('OK')	font/woff	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.36.0	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.woff	(from https://nhstayside.foundation/wp-content/litespeed/css/6e661d7cbbb79c02673152b7cf8906b7.css?ver=906b7)
17:33:37	224180/224180	---M--	200	added ('OK')	font/ttf	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.36.0	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.ttf	(from https://nhstayside.foundation/wp-content/litespeed/css/6e661d7cbbb79c02673152b7cf8906b7.css?ver=906b7)
17:33:38	340251/340251	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.36.0	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.svg	(from https://nhstayside.foundation/wp-content/litespeed/css/6e661d7cbbb79c02673152b7cf8906b7.css?ver=906b7)
17:33:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:33:32%20GMT	https://nhstayside.foundation/?p=2725	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/indexa9e1.html	(from https://nhstayside.foundation/2024/10/07/new-therapeutic-garden-blooms-at-perth-royal-infirmary/)
17:33:38	201/201	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Apr%202025%2016:09:33%20GMT	https://nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://nhstayside.foundation/wp-content/litespeed/css/36ef549cde462b1047ba75e548f03499.css?ver=03499)
17:33:39	160/160	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Apr%202025%2016:09:33%20GMT	https://nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://nhstayside.foundation/wp-content/litespeed/css/36ef549cde462b1047ba75e548f03499.css?ver=03499)
17:33:40	158/158	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Apr%202025%2016:09:33%20GMT	https://nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://nhstayside.foundation/wp-content/litespeed/css/36ef549cde462b1047ba75e548f03499.css?ver=03499)
17:33:41	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Apr%202025%2016:09:33%20GMT	https://nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://nhstayside.foundation/wp-content/litespeed/css/36ef549cde462b1047ba75e548f03499.css?ver=03499)
17:33:42	257/257	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Apr%202025%2016:09:33%20GMT	https://nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://nhstayside.foundation/wp-content/litespeed/css/36ef549cde462b1047ba75e548f03499.css?ver=03499)
17:33:44	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://nhstayside.foundation/wp-content/litespeed/css/7c994b05cd95b2785f5268673f253ae1.css?ver=53ae1)
17:33:45	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://nhstayside.foundation/wp-content/litespeed/css/7c994b05cd95b2785f5268673f253ae1.css?ver=53ae1)
17:33:45	78196/78196	---M--	200	added ('OK')	font/woff2	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://nhstayside.foundation/wp-content/litespeed/css/7c994b05cd95b2785f5268673f253ae1.css?ver=53ae1)
17:33:46	101652/101652	---M--	200	added ('OK')	font/woff	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://nhstayside.foundation/wp-content/litespeed/css/7c994b05cd95b2785f5268673f253ae1.css?ver=53ae1)
17:33:48	202744/202744	---M--	200	added ('OK')	font/ttf	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://nhstayside.foundation/wp-content/litespeed/css/7c994b05cd95b2785f5268673f253ae1.css?ver=53ae1)
17:33:49	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://nhstayside.foundation/wp-content/litespeed/css/7c994b05cd95b2785f5268673f253ae1.css?ver=53ae1)
17:33:50	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://nhstayside.foundation/wp-content/litespeed/css/975c1a3aac8f1781a3a52e006154a579.css?ver=4a579)
17:33:51	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Apr%202025%2012:19:20%20GMT	https://nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://nhstayside.foundation/wp-content/litespeed/css/975c1a3aac8f1781a3a52e006154a579.css?ver=4a579)
